Date,(0-25),(25-50),(50-75),(75-100),(100-125),(125-150),(150-175),(175-200),(200-225),(225-250),(250-275),(275-300),(300-325),(325-350),(350-375),(375-400),(400-425),(425-450),(450-475),(475-500),(500-525),(525-550),(550-575),(575-600),(600-625),(625-650),(650-675),(675-700),(700-725),(725-750),(750-775),(775-800),(800-825),(825-850),(850-875),(875-900),(900-925),(925-950),(950-975),(975-1000),(1000-1025),(1025-1050),(1050-1075),(1075-1100),(1100-1125),(1125-1150),(1150-1175),(1175-1200),(1200-1225),(1225-1250),(1250-1275),(1275-1300),(1300-1325),(1325-1350),(1350-1375),(1375-1400),(1400-1425),(1425-1450)
2026/6/12,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023335,0.893330,0.083335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/15,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003873,0.932255,0.063873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/16,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005045,0.909909,0.085045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/17,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.706134,0.287733,0.006134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/18,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.615172,0.384828,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/22,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.636552,0.363448,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/23,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.636552,0.363448,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/24,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.657931,0.342069,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/25,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.679310,0.320690,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/26,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.700690,0.299310,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/29,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.700690,0.299310,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/6/30,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.668621,0.331379,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/1,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.711379,0.288621,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/2,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.818276,0.181724,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/6,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.743448,0.256552,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/7,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.732759,0.267241,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/8,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.690000,0.310000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/9,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.754138,0.245862,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/10,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.657931,0.342069,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/13,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.583103,0.416897,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/14,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.839655,0.160345,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/15,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.893103,0.106897,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/16,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.882414,0.117586,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/17,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.871724,0.128276,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/20,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.839655,0.160345,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/21,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.743448,0.256552,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/22,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.657931,0.342069,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/23,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.657931,0.342069,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/24,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.625862,0.374138,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/27,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.636552,0.363448,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/28,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.690000,0.310000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026/7/29,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.978621,0.021379,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
